model,period,time_category,pathway,metric,historical_value,future_value,delta_absolute,delta_relative
ipsl6,ssp585cal,near,ssp585,figa_residual_deficit_usd,61749126.36181975,2548249259.2013803,2486500132.8395605,40.26777833697408
ipsl6,ssp585cal,near,ssp585,figa_collected_usd,7394342.453384066,85206733.1613574,77812390.70797333,10.523233296067051
ipsl6,ssp585cal,near,ssp585,citizens_residual_deficit_usd,50796884.884742945,1374980719.1858394,1324183834.3010964,26.06820944445002
ipsl6,ssp585cal,near,ssp585,citizens_tier1_usd,18135128.76359098,168211708.1561149,150076579.3925239,8.275462575916494
ipsl6,ssp585cal,near,ssp585,citizens_tier2_usd,8188027.251058928,85286545.9085608,77098518.65750188,9.416006602509903
ipsl6,ssp585cal,near,ssp585,citizens_tier1_capacity_usd,539937478.6499999,539937478.65,1.1920928955078125e-07,2.2078350598821e-16
ipsl6,ssp585cal,near,ssp585,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ipsl6,ssp585cal,near,ssp585,nfip_borrowed_usd,14866622.283040473,531557105.32237864,516690483.0393382,34.75506898623285
ipsl6,ssp585cal,near,ssp585,nfip_claims_paid_usd,58061755.666188054,1065541161.2599441,1007479405.5937561,17.351859137467596
ipsl6,ssp585cal,near,ssp585,nfip_pool_used_usd,43142917.44938878,533984055.9375655,490841138.4881767,11.377096578227132
ipsl6,ssp585cal,near,ssp585,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ipsl6,ssp585cal,near,ssp585,nfip_fl_premium_depletion_usd,30639928.3266539,316232338.9429088,285592410.6162549,9.320922933354774
ipsl6,ssp585cal,near,ssp585,underinsured_flood_usd,0.0,0.0,0.0,
ipsl6,ssp585cal,near,ssp585,fhcf_total_precap_usd,89361095.39670403,2579390807.9237123,2490029712.527008,27.86480740273971
ipsl6,ssp585cal,near,ssp585,fhcf_total_postcap_usd,87657945.6544832,1780904689.0447054,1693246743.390222,19.31652322841794
ipsl6,ssp585cal,near,ssp585,fhcf_shortfall_usd,1703149.7422208227,798486118.879007,796782969.1367861,467.82907537996084
ipsl6,ssp585cal,near,ssp585,fhcf_scaling_factor,0.9999191497016975,0.9780037466669008,-0.021915403034796666,-0.021917175044936996
ipsl6,ssp585cal,near,ssp585,fhcf_recovery_private_usd,73589285.79506704,1510426300.2584863,1436837014.4634192,19.52508437797253
ipsl6,ssp585cal,near,ssp585,fhcf_recovery_citizens_usd,14068659.859416153,270478388.7862189,256409728.92680272,18.22559728424934
ipsl6,ssp585cal,near,ssp585,catbond_payout_usd,122705694.19064938,844512159.1138117,721806464.9231623,5.882420287698162
ipsl6,ssp585cal,near,ssp585,catbond_unfilled_usd,0.0,0.0,0.0,
ipsl6,ssp585cal,near,ssp585,catbond_triggers,0.9900652282990466,5.8047,4.814634771700954,4.862947040340564
ipsl6,ssp585cal,near,ssp585,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp585cal,near,ssp585,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ipsl6,ssp585cal,near,ssp585,year_id,5000.5,5000.5,0.0,0.0
miroc6,ssp245_2cal,mid,ssp245,policy_severity,,,,
miroc6,ssp245_2cal,mid,ssp245,total_damage_usd,7993216014.208818,12222565577.579012,4229349563.3701935,0.5291173860248567
miroc6,ssp245_2cal,mid,ssp245,wind_total_usd,6714659986.043478,10356495125.742893,3641835139.699415,0.5423707450964046
miroc6,ssp245_2cal,mid,ssp245,water_total_usd,1278556028.165341,1866070451.8361187,587514423.6707778,0.4595140226383582
miroc6,ssp245_2cal,mid,ssp245,underinsured_wind_usd,1221069960.4000843,1827332862.3921714,606262901.9920871,0.49650136491233043
miroc6,ssp245_2cal,mid,ssp245,uninsured_wind_usd,2870377872.979169,4349293206.562226,1478915333.5830574,0.5152336727178325
miroc6,ssp245_2cal,mid,ssp245,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
miroc6,ssp245_2cal,mid,ssp245,wind_insured_private_usd,2289690533.4049416,3551371946.6547947,1261681413.2498531,0.5510270470366309
miroc6,ssp245_2cal,mid,ssp245,wind_insured_citizens_usd,429552358.48558825,628497110.1337013,198944751.64811307,0.4631443588146142
miroc6,ssp245_2cal,mid,ssp245,wind_underinsured_usd,1221069960.4000843,1827332862.3921714,606262901.9920871,0.49650136491233043
miroc6,ssp245_2cal,mid,ssp245,wind_uninsured_usd,2870377872.979169,4349293206.562226,1478915333.5830574,0.5152336727178325
miroc6,ssp245_2cal,mid,ssp245,flood_insured_capped_usd,258262322.09539124,332311329.75324786,74049007.65785661,0.2867201342304435
miroc6,ssp245_2cal,mid,ssp245,flood_un_derinsured_usd,1038579171.124348,1533759122.0828707,495179950.9585227,0.47678594441909455
miroc6,ssp245_2cal,mid,ssp245,wind_insured_private_pct,15.937040385360275,19.454816280927318,3.517775895567043,0.2207295589712167
miroc6,ssp245_2cal,mid,ssp245,wind_insured_citizens_pct,2.430517354557508,2.911755836096609,0.4812384815391013,0.19799837291296118
miroc6,ssp245_2cal,mid,ssp245,wind_underinsured_pct,8.266729957102843,10.059304408920207,1.792574451817364,0.21684202352311863
miroc6,ssp245_2cal,mid,ssp245,wind_uninsured_pct,19.3110719359917,23.436147117073876,4.1250751810821775,0.21361192142803434
miroc6,ssp245_2cal,mid,ssp245,flood_insured_capped_pct,1.5226171970742772,1.748059246551759,0.2254420494774818,0.14806219837177115
miroc6,ssp245_2cal,mid,ssp245,flood_un_derinsured_pct,6.888448770887132,8.32991711043023,1.441468339543098,0.20925877327203493
miroc6,ssp245_2cal,mid,ssp245,insured_private_wind_pre_usd,2289690533.4049416,3551371946.6547947,1261681413.2498531,0.5510270470366309
miroc6,ssp245_2cal,mid,ssp245,insured_citizens_wind_pre_usd,429552358.48558825,628497110.1337013,198944751.64811307,0.4631443588146142
miroc6,ssp245_2cal,mid,ssp245,insured_flood_pre_usd,258262322.09539124,332311329.75324786,74049007.65785661,0.2867201342304435
miroc6,ssp245_2cal,mid,ssp245,defaults_pre,1.5012678770666397,2.3604,0.8591321229333602,0.5722710357408282
miroc6,ssp245_2cal,mid,ssp245,defaults_post,0.9297,1.4796,0.5499,0.5914811229428849
miroc6,ssp245_2cal,mid,ssp245,rescued_defaults,0.5582716299827569,0.8808,0.3225283700172431,0.5777265988372092
miroc6,ssp245_2cal,mid,ssp245,group_contrib_total_usd,221500356.61369145,343407556.43240106,121907199.81870961,0.5503702191835399
miroc6,ssp245_2cal,mid,ssp245,group_supported_companies,0.56374885891064,0.8892,0.32545114108936,0.5772980928391509
miroc6,ssp245_2cal,mid,ssp245,defaulted_premium_base_pct,2.0196828685009547,3.2030682839800684,1.1833854154791137,0.5859263520700375
miroc6,ssp245_2cal,mid,ssp245,largest_entity_deficit_usd,129568834.81557602,203332422.60723755,73763587.79166153,0.5693003869075012
miroc6,ssp245_2cal,mid,ssp245,diag_group_shortfall_total_usd,2639603.796600361,4326386.83467587,1686783.038075509,0.6390288725330584
miroc6,ssp245_2cal,mid,ssp245,diag_groups_with_shortfall,0.03002332893802617,0.0474,0.01737667106197383,0.5787722972972972
miroc6,ssp245_2cal,mid,ssp245,diag_groups_fully_funded_share,0.9994335220955091,0.9991056603773585,-0.0003278617181505794,-0.00032804754983918567
miroc6,ssp245_2cal,mid,ssp245,figa_residual_deficit_usd,497504607.30608845,788720619.6302558,291216012.3241674,0.585353397832952
miroc6,ssp245_2cal,mid,ssp245,figa_collected_usd,21593367.23360718,34288372.04614049,12695004.812533312,0.5879122359747228
miroc6,ssp245_2cal,mid,ssp245,citizens_residual_deficit_usd,274146151.49433416,408192815.0655426,134046663.57120842,0.488960588505576
miroc6,ssp245_2cal,mid,ssp245,citizens_tier1_usd,45459224.072730444,73858511.33067985,28399287.257949404,0.6247200174933307
miroc6,ssp245_2cal,mid,ssp245,citizens_tier2_usd,20994041.075251345,33436372.993597984,12442331.91834664,0.59266016836626
miroc6,ssp245_2cal,mid,ssp245,citizens_tier1_capacity_usd,539937478.65,539937478.65,0.0,0.0
miroc6,ssp245_2cal,mid,ssp245,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
miroc6,ssp245_2cal,mid,ssp245,nfip_borrowed_usd,123956535.82476068,135977546.7748114,12021010.950050712,0.09697762905414689
miroc6,ssp245_2cal,mid,ssp245,nfip_claims_paid_usd,258262322.09539124,332311329.75324786,74049007.65785661,0.2867201342304435
miroc6,ssp245_2cal,mid,ssp245,nfip_pool_used_usd,132533002.86954618,196333782.97843644,63800780.108890265,0.48139541644348116
miroc6,ssp245_2cal,mid,ssp245,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
miroc6,ssp245_2cal,mid,ssp245,nfip_fl_premium_depletion_usd,82232723.00235152,127536298.14400648,45303575.14165495,0.5509190683173589
miroc6,ssp245_2cal,mid,ssp245,underinsured_flood_usd,0.0,0.0,0.0,
miroc6,ssp245_2cal,mid,ssp245,fhcf_total_precap_usd,540815116.381655,778495767.8076434,237680651.42598844,0.4394859615171267
miroc6,ssp245_2cal,mid,ssp245,fhcf_total_postcap_usd,390458746.1957731,564480639.2650427,174021893.06926954,0.4456857344463639
miroc6,ssp245_2cal,mid,ssp245,fhcf_shortfall_usd,150356370.18588188,214015128.54260072,63658758.35671884,0.42338584177058197
miroc6,ssp245_2cal,mid,ssp245,fhcf_scaling_factor,0.995844450714118,0.9942211266202107,-0.001623324093907308,-0.0016300980466811112
miroc6,ssp245_2cal,mid,ssp245,fhcf_recovery_private_usd,329391151.65993905,488008136.8155781,158616985.15563905,0.48154598068679766
miroc6,ssp245_2cal,mid,ssp245,fhcf_recovery_citizens_usd,61067594.53583413,76472502.4494646,15404907.91363047,0.2522599429488082
miroc6,ssp245_2cal,mid,ssp245,catbond_payout_usd,268388863.5344402,406538091.2910857,138149227.75664553,0.5147353207482022
miroc6,ssp245_2cal,mid,ssp245,catbond_unfilled_usd,0.0,0.0,0.0,
miroc6,ssp245_2cal,mid,ssp245,catbond_triggers,1.9855969165229739,2.9435,0.9579030834770259,0.4824257509194932
miroc6,ssp245_2cal,mid,ssp245,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
miroc6,ssp245_2cal,mid,ssp245,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
miroc6,ssp245_2cal,mid,ssp245,year_id,5000.5,5000.5,0.0,0.0
miroc6,ssp245cal,near,ssp245,policy_severity,,,,
miroc6,ssp245cal,near,ssp245,total_damage_usd,7993216014.208818,11236013502.967104,3242797488.7582855,0.40569371364340173
miroc6,ssp245cal,near,ssp245,wind_total_usd,6714659986.043478,9486887387.317608,2772227401.27413,0.41286191810698475
miroc6,ssp245cal,near,ssp245,water_total_usd,1278556028.165341,1749126115.6494942,470570087.4841533,0.3680480769852503
miroc6,ssp245cal,near,ssp245,underinsured_wind_usd,1221069960.4000843,1678616554.2200189,457546593.8199346,0.37470956510142894
miroc6,ssp245cal,near,ssp245,uninsured_wind_usd,2870377872.979169,3978231110.6577935,1107853237.6786246,0.38596076429783177
miroc6,ssp245cal,near,ssp245,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
miroc6,ssp245cal,near,ssp245,wind_insured_private_usd,2289690533.4049416,3241145163.1352124,951454629.7302709,0.4155385262109576
miroc6,ssp245cal,near,ssp245,wind_insured_citizens_usd,429552358.48558825,588894559.3045832,159342200.81899494,0.37094942600423636
miroc6,ssp245cal,near,ssp245,wind_underinsured_usd,1221069960.4000843,1678616554.2200189,457546593.8199346,0.37470956510142894
miroc6,ssp245cal,near,ssp245,wind_uninsured_usd,2870377872.979169,3978231110.6577935,1107853237.6786246,0.38596076429783177
miroc6,ssp245cal,near,ssp245,flood_insured_capped_usd,258262322.09539124,336025191.2063885,77762869.11099723,0.30110032497219974
miroc6,ssp245cal,near,ssp245,flood_un_derinsured_usd,1038579171.124348,1413100924.443106,374521753.3187579,0.36060972887922166
miroc6,ssp245cal,near,ssp245,wind_insured_private_pct,15.937040385360275,18.78589744365033,2.848857058290056,0.1787569705167472
miroc6,ssp245cal,near,ssp245,wind_insured_citizens_pct,2.430517354557508,2.797106561670401,0.36658920711289333,0.15082764433896972
miroc6,ssp245cal,near,ssp245,wind_underinsured_pct,8.266729957102843,9.632641114468925,1.3659111573660816,0.16522992337405185
miroc6,ssp245cal,near,ssp245,wind_uninsured_pct,19.3110719359917,22.68104971548314,3.3699777794914425,0.17451013546330002
miroc6,ssp245cal,near,ssp245,flood_insured_capped_pct,1.5226171970742772,1.681853352785171,0.15923615571089367,0.10458055775073825
miroc6,ssp245cal,near,ssp245,flood_un_derinsured_pct,6.888448770887132,8.071451811942028,1.1830030410548957,0.1717372198592314
miroc6,ssp245cal,near,ssp245,insured_private_wind_pre_usd,2289690533.4049416,3241145163.1352124,951454629.7302709,0.4155385262109576
miroc6,ssp245cal,near,ssp245,insured_citizens_wind_pre_usd,429552358.48558825,588894559.3045832,159342200.81899494,0.37094942600423636
miroc6,ssp245cal,near,ssp245,insured_flood_pre_usd,258262322.09539124,336025191.2063885,77762869.11099723,0.30110032497219974
miroc6,ssp245cal,near,ssp245,defaults_pre,1.5012678770666397,2.0789,0.5776321229333603,0.3847628606175258
miroc6,ssp245cal,near,ssp245,defaults_post,0.9297,1.2923,0.36260000000000003,0.3900182854684307
miroc6,ssp245cal,near,ssp245,rescued_defaults,0.5582716299827569,0.7866,0.22832837001724304,0.40899153343023237
miroc6,ssp245cal,near,ssp245,group_contrib_total_usd,221500356.61369145,321997366.0199379,100497009.40624642,0.453710372943185
miroc6,ssp245cal,near,ssp245,group_supported_companies,0.56374885891064,0.7932,0.22945114108936004,0.40700949982007933
miroc6,ssp245cal,near,ssp245,defaulted_premium_base_pct,2.0196828685009547,2.7779195613398886,0.7582366928389339,0.37542363935666345
miroc6,ssp245cal,near,ssp245,largest_entity_deficit_usd,129568834.81557602,188349265.89250305,58780431.076927036,0.45366180193403105
miroc6,ssp245cal,near,ssp245,diag_group_shortfall_total_usd,2639603.796600361,4043222.2173948074,1403618.4207944465,0.531753448226668
miroc6,ssp245cal,near,ssp245,diag_groups_with_shortfall,0.03002332893802617,0.0424,0.012376671061973831,0.41223513513513516
miroc6,ssp245cal,near,ssp245,diag_groups_fully_funded_share,0.9994335220955091,0.9992,-0.00023352209550908665,-0.00023365445559546733
miroc6,ssp245cal,near,ssp245,figa_residual_deficit_usd,497504607.30608845,733437386.7965598,235932779.49047136,0.4742323508680882
miroc6,ssp245cal,near,ssp245,figa_collected_usd,21593367.23360718,29451719.24909895,7858352.015491769,0.3639243444746912
miroc6,ssp245cal,near,ssp245,citizens_residual_deficit_usd,274146151.49433416,386789092.3343159,112642940.83998173,0.410886456825967
miroc6,ssp245cal,near,ssp245,citizens_tier1_usd,45459224.072730444,65578134.08671687,20118910.013986424,0.44257046670656053
miroc6,ssp245cal,near,ssp245,citizens_tier2_usd,20994041.075251345,29059348.61187046,8065307.536619116,0.384171275444766
miroc6,ssp245cal,near,ssp245,citizens_tier1_capacity_usd,539937478.65,539937478.65,0.0,0.0
miroc6,ssp245cal,near,ssp245,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
miroc6,ssp245cal,near,ssp245,nfip_borrowed_usd,123956535.82476068,161917220.07231826,37960684.24755758,0.3062418935393871
miroc6,ssp245cal,near,ssp245,nfip_claims_paid_usd,258262322.09539124,336025191.2063885,77762869.11099723,0.30110032497219974
miroc6,ssp245cal,near,ssp245,nfip_pool_used_usd,132533002.86954618,174107971.13407028,41574968.2645241,0.3136952107351468
miroc6,ssp245cal,near,ssp245,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
miroc6,ssp245cal,near,ssp245,nfip_fl_premium_depletion_usd,82232723.00235152,112267050.31885493,30034327.316503406,0.36523571420156603
miroc6,ssp245cal,near,ssp245,underinsured_flood_usd,0.0,0.0,0.0,
miroc6,ssp245cal,near,ssp245,fhcf_total_precap_usd,540815116.381655,716129856.8692522,175314740.48759723,0.32416760400587075
miroc6,ssp245cal,near,ssp245,fhcf_total_postcap_usd,390458746.1957731,507841004.89313537,117382258.69736224,0.3006265318449485
miroc6,ssp245cal,near,ssp245,fhcf_shortfall_usd,150356370.18588188,208288851.97611687,57932481.79023498,0.38530114632731877
miroc6,ssp245cal,near,ssp245,fhcf_scaling_factor,0.995844450714118,0.9941137347058692,-0.0017307160082488116,-0.0017379380956611434
miroc6,ssp245cal,near,ssp245,fhcf_recovery_private_usd,329391151.65993905,434029041.50683403,104637889.84689498,0.3176706153750066
miroc6,ssp245cal,near,ssp245,fhcf_recovery_citizens_usd,61067594.53583413,73811963.38630122,12744368.850467086,0.2086928255048389
miroc6,ssp245cal,near,ssp245,catbond_payout_usd,268388863.5344402,377439591.38119894,109050727.84675875,0.4063161429675533
miroc6,ssp245cal,near,ssp245,catbond_unfilled_usd,0.0,0.0,0.0,
miroc6,ssp245cal,near,ssp245,catbond_triggers,1.9855969165229739,2.7588,0.773203083477026,0.38940586432366164
miroc6,ssp245cal,near,ssp245,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
miroc6,ssp245cal,near,ssp245,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
miroc6,ssp245cal,near,ssp245,year_id,5000.5,5000.5,0.0,0.0
miroc6,ssp585_2cal,mid,ssp585,policy_severity,,,,
miroc6,ssp585_2cal,mid,ssp585,total_damage_usd,7993216014.208818,29077988188.636387,21084772174.427567,2.6378333998414494
miroc6,ssp585_2cal,mid,ssp585,wind_total_usd,6714659986.043478,24542551619.50784,17827891633.464363,2.655069902350961
miroc6,ssp585_2cal,mid,ssp585,water_total_usd,1278556028.165341,4535436569.128551,3256880540.9632096,2.5473115524210996
miroc6,ssp585_2cal,mid,ssp585,underinsured_wind_usd,1221069960.4000843,4363243211.490887,3142173251.090802,2.5732950223927116
miroc6,ssp585_2cal,mid,ssp585,uninsured_wind_usd,2870377872.979169,10315728452.762144,7445350579.782975,2.5938572931010775
miroc6,ssp585_2cal,mid,ssp585,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
miroc6,ssp585_2cal,mid,ssp585,wind_insured_private_usd,2289690533.4049416,8404853602.056966,6115163068.652024,2.6707378047103676
miroc6,ssp585_2cal,mid,ssp585,wind_insured_citizens_usd,429552358.48558825,1458726353.1978397,1029173994.7122514,2.3959221137573636
miroc6,ssp585_2cal,mid,ssp585,wind_underinsured_usd,1221069960.4000843,4363243211.490887,3142173251.090802,2.5732950223927116
miroc6,ssp585_2cal,mid,ssp585,wind_uninsured_usd,2870377872.979169,10315728452.762144,7445350579.782975,2.5938572931010775
miroc6,ssp585_2cal,mid,ssp585,flood_insured_capped_usd,258262322.09539124,820881351.8915725,562619029.7961812,2.1784789404486706
miroc6,ssp585_2cal,mid,ssp585,flood_un_derinsured_usd,1038579171.124348,3714555217.236978,2675976046.11263,2.576573958454861
miroc6,ssp585_2cal,mid,ssp585,wind_insured_private_pct,15.937040385360275,23.318831711845018,7.381791326484743,0.4631845780641704
miroc6,ssp585_2cal,mid,ssp585,wind_insured_citizens_pct,2.430517354557508,3.285699638197305,0.8551822836397971,0.3518519553198125
miroc6,ssp585_2cal,mid,ssp585,wind_underinsured_pct,8.266729957102843,11.800206684205213,3.5334767271023697,0.42743342838559484
miroc6,ssp585_2cal,mid,ssp585,wind_uninsured_pct,19.3110719359917,27.85183624304448,8.540764307052783,0.4422729269178801
miroc6,ssp585_2cal,mid,ssp585,flood_insured_capped_pct,1.5226171970742772,1.998236248711761,0.47561905163748386,0.3123694205946118
miroc6,ssp585_2cal,mid,ssp585,flood_un_derinsured_pct,6.888448770887132,10.055189473996224,3.1667407031090917,0.4597175370589657
miroc6,ssp585_2cal,mid,ssp585,insured_private_wind_pre_usd,2289690533.4049416,8404853602.056966,6115163068.652024,2.6707378047103676
miroc6,ssp585_2cal,mid,ssp585,insured_citizens_wind_pre_usd,429552358.48558825,1458726353.1978397,1029173994.7122514,2.3959221137573636
miroc6,ssp585_2cal,mid,ssp585,insured_flood_pre_usd,258262322.09539124,820881351.8915725,562619029.7961812,2.1784789404486706
miroc6,ssp585_2cal,mid,ssp585,defaults_pre,1.5012678770666397,4.84,3.33873212293336,2.22394162556584
miroc6,ssp585_2cal,mid,ssp585,defaults_post,0.9297,3.0192,2.0895,2.247499193288158
miroc6,ssp585_2cal,mid,ssp585,rescued_defaults,0.5582716299827569,1.8208,1.2625283700172432,2.26149476744186
miroc6,ssp585_2cal,mid,ssp585,group_contrib_total_usd,221500356.61369145,967746378.3853207,746246021.7716292,3.369051107547978
miroc6,ssp585_2cal,mid,ssp585,group_supported_companies,0.56374885891064,1.8507,1.28695114108936,2.28284478229579
miroc6,ssp585_2cal,mid,ssp585,defaulted_premium_base_pct,2.0196828685009547,6.244253106801809,4.2245702383008545,2.0916997931642642
miroc6,ssp585_2cal,mid,ssp585,largest_entity_deficit_usd,129568834.81557602,544311268.5745106,414742433.75893456,3.200942837444399
miroc6,ssp585_2cal,mid,ssp585,diag_group_shortfall_total_usd,2639603.796600361,14205951.861665316,11566348.065064956,4.381850063998871
miroc6,ssp585_2cal,mid,ssp585,diag_groups_with_shortfall,0.03002332893802617,0.1083,0.07827667106197382,2.607194932432432
miroc6,ssp585_2cal,mid,ssp585,diag_groups_fully_funded_share,0.9994335220955091,0.9979566037735849,-0.0014769183219242032,-0.0014777554377279174
miroc6,ssp585_2cal,mid,ssp585,figa_residual_deficit_usd,497504607.30608845,2203705004.4709516,1706200397.164863,3.429516776545403
miroc6,ssp585_2cal,mid,ssp585,figa_collected_usd,21593367.23360718,64988459.87993104,43395092.64632386,2.0096491749922736
miroc6,ssp585_2cal,mid,ssp585,citizens_residual_deficit_usd,274146151.49433416,1052800015.2268904,778653863.7325563,2.8402874141702075
miroc6,ssp585_2cal,mid,ssp585,citizens_tier1_usd,45459224.072730444,128216738.20257366,82757514.1298432,1.8204779297913012
miroc6,ssp585_2cal,mid,ssp585,citizens_tier2_usd,20994041.075251345,60953063.514254525,39959022.439003184,1.9033506839285246
miroc6,ssp585_2cal,mid,ssp585,citizens_tier1_capacity_usd,539937478.65,539937478.65,0.0,0.0
miroc6,ssp585_2cal,mid,ssp585,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
miroc6,ssp585_2cal,mid,ssp585,nfip_borrowed_usd,123956535.82476068,449753141.0029006,325796605.1781399,2.628313247142722
miroc6,ssp585_2cal,mid,ssp585,nfip_claims_paid_usd,258262322.09539124,820881351.8915725,562619029.7961812,2.1784789404486706
miroc6,ssp585_2cal,mid,ssp585,nfip_pool_used_usd,132533002.86954618,371128210.8886719,238595208.0191257,1.800270142931703
miroc6,ssp585_2cal,mid,ssp585,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
miroc6,ssp585_2cal,mid,ssp585,nfip_fl_premium_depletion_usd,82232723.00235152,225291625.5832631,143058902.58091158,1.7396833931526343
miroc6,ssp585_2cal,mid,ssp585,underinsured_flood_usd,0.0,0.0,0.0,
miroc6,ssp585_2cal,mid,ssp585,fhcf_total_precap_usd,540815116.381655,1980984360.0956688,1440169243.7140138,2.662960409371549
miroc6,ssp585_2cal,mid,ssp585,fhcf_total_postcap_usd,390458746.1957731,1195745470.6938896,805286724.4981165,2.0624117972615514
miroc6,ssp585_2cal,mid,ssp585,fhcf_shortfall_usd,150356370.18588188,785238889.4017793,634882519.2158974,4.222518263981818
miroc6,ssp585_2cal,mid,ssp585,fhcf_scaling_factor,0.995844450714118,0.9813130950036862,-0.014531355710431737,-0.0145919934584275
miroc6,ssp585_2cal,mid,ssp585,fhcf_recovery_private_usd,329391151.65993905,1031981786.6103047,702590634.9503657,2.132997900549906
miroc6,ssp585_2cal,mid,ssp585,fhcf_recovery_citizens_usd,61067594.53583413,163763684.0835849,102696089.54775077,1.6816789711192777
miroc6,ssp585_2cal,mid,ssp585,catbond_payout_usd,268388863.5344402,660254487.6078572,391865624.07341707,1.4600666320982878
miroc6,ssp585_2cal,mid,ssp585,catbond_unfilled_usd,0.0,0.0,0.0,
miroc6,ssp585_2cal,mid,ssp585,catbond_triggers,1.9855969165229739,4.5688,2.5832030834770263,1.3009705353494077
miroc6,ssp585_2cal,mid,ssp585,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
miroc6,ssp585_2cal,mid,ssp585,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
miroc6,ssp585_2cal,mid,ssp585,year_id,5000.5,5000.5,0.0,0.0
miroc6,ssp585cal,near,ssp585,policy_severity,,,,
miroc6,ssp585cal,near,ssp585,total_damage_usd,7993216014.208818,9647124619.006042,1653908604.797224,0.206914038336662
miroc6,ssp585cal,near,ssp585,wind_total_usd,6714659986.043478,8192587669.361117,1477927683.3176394,0.22010461980048646
miroc6,ssp585cal,near,ssp585,water_total_usd,1278556028.165341,1454536949.6449234,175980921.47958255,0.13764036741675348
miroc6,ssp585cal,near,ssp585,underinsured_wind_usd,1221069960.4000843,1469625455.7242937,248555495.32420945,0.20355549099149906
miroc6,ssp585cal,near,ssp585,uninsured_wind_usd,2870377872.979169,3415755946.8476186,545378073.8684497,0.19000218716931547
miroc6,ssp585cal,near,ssp585,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
miroc6,ssp585cal,near,ssp585,wind_insured_private_usd,2289690533.4049416,2827622220.557054,537931687.1521125,0.23493641577500332
miroc6,ssp585cal,near,ssp585,wind_insured_citizens_usd,429552358.48558825,479584046.23215234,50031687.74656409,0.11647401476959342
miroc6,ssp585cal,near,ssp585,wind_underinsured_usd,1221069960.4000843,1469625455.7242937,248555495.32420945,0.20355549099149906
miroc6,ssp585cal,near,ssp585,wind_uninsured_usd,2870377872.979169,3415755946.8476186,545378073.8684497,0.19000218716931547
miroc6,ssp585cal,near,ssp585,flood_insured_capped_usd,258262322.09539124,258423176.906721,160854.8113297522,0.0006228349920525349
miroc6,ssp585cal,near,ssp585,flood_un_derinsured_usd,1038579171.124348,1196113772.7382023,157534601.6138543,0.15168280473342252
miroc6,ssp585cal,near,ssp585,wind_insured_private_pct,15.937040385360275,19.367501956083597,3.430461570723322,0.21525085510070838
miroc6,ssp585cal,near,ssp585,wind_insured_citizens_pct,2.430517354557508,2.7818337119019887,0.35131635734448086,0.14454385881496426
miroc6,ssp585cal,near,ssp585,wind_underinsured_pct,8.266729957102843,10.061572236165723,1.7948422790628804,0.21711635536379617
miroc6,ssp585cal,near,ssp585,wind_uninsured_pct,19.3110719359917,23.309028516596463,3.9979565806047646,0.20702924176639986
miroc6,ssp585cal,near,ssp585,flood_insured_capped_pct,1.5226171970742772,1.7171569045182637,0.19453970744398652,0.1277666558723994
miroc6,ssp585cal,near,ssp585,flood_un_derinsured_pct,6.888448770887132,8.522906674733967,1.634457903846835,0.2372751773599008
miroc6,ssp585cal,near,ssp585,insured_private_wind_pre_usd,2289690533.4049416,2827622220.557054,537931687.1521125,0.23493641577500332
miroc6,ssp585cal,near,ssp585,insured_citizens_wind_pre_usd,429552358.48558825,479584046.23215234,50031687.74656409,0.11647401476959342
miroc6,ssp585cal,near,ssp585,insured_flood_pre_usd,258262322.09539124,258423176.906721,160854.8113297522,0.0006228349920525349
miroc6,ssp585cal,near,ssp585,defaults_pre,1.5012678770666397,1.9191,0.41783212293336036,0.2783194986825214
miroc6,ssp585cal,near,ssp585,defaults_post,0.9297,1.1905,0.2607999999999999,0.28052059804237917
miroc6,ssp585cal,near,ssp585,rescued_defaults,0.5582716299827569,0.7286,0.1703283700172431,0.3050994549418604
miroc6,ssp585cal,near,ssp585,group_contrib_total_usd,221500356.61369145,262324584.23614708,40824227.62245563,0.18430772864919256
