as_of,product_line,county,policies_in_force,building_count,total_premium,total_exposure
2012-09-30,PLAPR-M,Sarasota,20122,20122,25007180.0,3901279862.0
2012-09-30,PLAPR-M,Seminole,2616,2616,2576564.0,441548842.0
2012-09-30,PLAPR-M,Saint Johns,3434,3434,3850348.0,684048280.0
2012-09-30,PLAPR-M,Saint Lucie,11717,11717,17649969.0,2005234697.0
2012-09-30,PLAPR-M,Sumter,1098,1098,922465.0,136187765.0
2012-09-30,PLAPR-M,Suwannee,733,733,454248.0,52578525.0
2012-09-30,PLAPR-M,Taylor,712,712,740469.0,72723568.0
2012-09-30,PLAPR-M,Union,185,185,142506.0,18262273.0
2012-09-30,PLAPR-M,Volusia,10100,10100,10861657.0,1804641522.0
2012-09-30,PLAPR-M,Wakulla,816,816,717583.0,69577641.0
2012-09-30,PLAPR-M,Walton,1221,1221,1173201.0,140108940.0
2012-09-30,PLAPR-M,Washington,506,506,352122.0,42108314.0
2012-09-30,COASTALPR-W (ePAS),Bay,5266,5266,4622997.0,963529777.0
2012-09-30,COASTALPR-W (ePAS),Brevard,2055,2055,2734567.0,614671209.0
2012-09-30,COASTALPR-W (ePAS),Broward,33997,33997,68648998.0,12115437444.0
2012-09-30,COASTALPR-W (ePAS),Charlotte,1145,1145,2043868.0,533052666.0
2012-09-30,COASTALPR-W (ePAS),Collier,8757,8757,17565749.0,4266056047.0
2012-09-30,COASTALPR-W (ePAS),Miami-Dade,41388,41388,113296302.0,18586159117.0
2012-09-30,COASTALPR-W (ePAS),Duval,1394,1394,1136433.0,586375014.0
2012-09-30,COASTALPR-W (ePAS),Escambia,7995,7995,9879634.0,2655577067.0
2012-09-30,COASTALPR-W (ePAS),Flagler,1646,1646,1197200.0,581346931.0
2012-09-30,COASTALPR-W (ePAS),Franklin,1684,1684,3614423.0,753664168.0
2012-09-30,COASTALPR-W (ePAS),Gulf,1152,1152,1801230.0,369692600.0
2012-09-30,COASTALPR-W (ePAS),Hernando,185,185,191671.0,57589798.0
2012-09-30,COASTALPR-W (ePAS),Indian River,1949,1949,5733177.0,1169172396.0
2012-09-30,COASTALPR-W (ePAS),Lee,13322,13322,23648395.0,5992955991.0
2012-09-30,COASTALPR-W (ePAS),Levy,376,376,249651.0,95259794.0
2012-09-30,COASTALPR-W (ePAS),Manatee,1766,1766,2851618.0,643927305.0
2012-09-30,COASTALPR-W (ePAS),Monroe,21081,21081,54709646.0,8415899361.0
2012-09-30,COASTALPR-W (ePAS),Nassau,749,749,614492.0,288206786.0
2012-09-30,COASTALPR-W (ePAS),Okaloosa,2803,2803,2693741.0,548199112.0
2012-09-30,COASTALPR-W (ePAS),Palm Beach,31388,31388,72179682.0,13358828275.0
2012-09-30,COASTALPR-W (ePAS),Pasco,1547,1547,1594717.0,349000179.0
2012-09-30,COASTALPR-W (ePAS),Pinellas,8059,8059,11800265.0,3162336459.0
2012-09-30,COASTALPR-W (ePAS),Santa Rosa,1527,1527,2309644.0,643923462.0
2012-09-30,COASTALPR-W (ePAS),Sarasota,27946,27946,30534881.0,10290818230.0
2012-09-30,COASTALPR-W (ePAS),Saint Johns,1502,1502,1213793.0,618603189.0
2012-09-30,COASTALPR-W (ePAS),Saint Lucie,836,836,902618.0,130355222.0
2012-09-30,COASTALPR-W (ePAS),Volusia,12340,12340,9819836.0,3477296354.0
2012-09-30,COASTALPR-W (ePAS),Wakulla,387,387,373088.0,121351610.0
2012-09-30,COASTALPR-W (ePAS),Walton,6897,6897,10392927.0,2518271160.0
2012-09-30,COASTALPR-M,Bay,2424,2424,3009848.0,311605800.0
2012-09-30,COASTALPR-M,Brevard,2277,2277,3645177.0,396120802.0
2012-09-30,COASTALPR-M,Broward,36308,36308,74705460.0,7215508674.0
2012-09-30,COASTALPR-M,Charlotte,476,476,954464.0,102605866.0
2012-09-30,COASTALPR-M,Collier,2983,2983,5738065.0,654527783.0
2012-09-30,COASTALPR-M,Miami-Dade,47361,47361,126885656.0,11708621533.0
2012-09-30,COASTALPR-M,Duval,345,345,522572.0,96570522.0
2012-09-30,COASTALPR-M,Escambia,3127,3127,5426591.0,707224992.0
2012-09-30,COASTALPR-M,Flagler,314,314,465308.0,73377467.0
2012-09-30,COASTALPR-M,Franklin,243,243,608566.0,57245704.0
2012-09-30,COASTALPR-M,Gulf,250,250,558528.0,57601949.0
2012-09-30,COASTALPR-M,Hernando,1265,1265,1800788.0,395642585.0
2012-09-30,COASTALPR-M,Indian River,758,758,1852375.0,211204818.0
2012-09-30,COASTALPR-M,Lee,6165,6165,11003409.0,1263578715.0
2012-09-30,COASTALPR-M,Levy,71,71,130908.0,17049456.0
2012-09-30,COASTALPR-M,Manatee,1309,1309,2769089.0,305436458.0
2012-09-30,COASTALPR-M,Monroe,1749,1749,5122614.0,461136222.0
2012-09-30,COASTALPR-M,Nassau,118,118,168265.0,24794702.0
2012-09-30,COASTALPR-M,Okaloosa,771,771,1180495.0,126750670.0
2012-09-30,COASTALPR-M,Palm Beach,28935,28935,59102508.0,6309864996.0
2012-09-30,COASTALPR-M,Pasco,10530,10530,16239633.0,2593273123.0
2012-09-30,COASTALPR-M,Pinellas,8071,8071,15326294.0,1851170925.0
2012-09-30,COASTALPR-M,Santa Rosa,598,598,1284156.0,166786496.0
2012-09-30,COASTALPR-M,Sarasota,14546,14546,23062227.0,3140598080.0
2012-09-30,COASTALPR-M,Saint Johns,478,478,640129.0,102456598.0
2012-09-30,COASTALPR-M,Saint Lucie,1197,1197,1614071.0,119444814.0
2012-09-30,COASTALPR-M,Volusia,6919,6919,8178162.0,1221262780.0
2012-09-30,COASTALPR-M,Wakulla,81,81,118661.0,13146476.0
2012-09-30,COASTALPR-M,Walton,2440,2440,4612997.0,589340138.0
2012-09-30,COASTALCR-W,Bay,143,371,1870078.0,462092477.0
2012-09-30,COASTALCR-W,Brevard,369,840,4308922.0,1532404483.0
2012-09-30,COASTALCR-W,Broward,3060,6259,33582055.0,6659113176.0
2012-09-30,COASTALCR-W,Charlotte,72,312,1577359.0,305625770.0
2012-09-30,COASTALCR-W,Collier,454,1372,16501936.0,3955921875.0
2012-09-30,COASTALCR-W,Dade,2768,5356,66433056.0,11850114532.0
2012-09-30,COASTALCR-W,Duval,81,126,513396.0,182381399.0
2012-09-30,COASTALCR-W,Escambia,99,354,2576565.0,711403780.0
2012-09-30,COASTALCR-W,Flagler,25,47,317532.0,65961772.0
2012-09-30,COASTALCR-W,Franklin,8,15,72446.0,14033000.0
2012-09-30,COASTALCR-W,Gulf,17,19,82166.0,12025600.0
2012-09-30,COASTALCR-W,Hernando,0,0,0.0,0.0
2012-09-30,COASTALCR-W,Indian River,181,710,3391228.0,939093115.0
2012-09-30,COASTALCR-W,Lee,431,1477,9084151.0,3436270679.0
2012-09-30,COASTALCR-W,Levy,15,25,160899.0,19556040.0
2012-09-30,COASTALCR-W,Manatee,183,752,3784208.0,717567771.0
2012-09-30,COASTALCR-W,Monroe,378,1180,10520573.0,1519003683.0
2012-09-30,COASTALCR-W,Nassau,38,73,383420.0,199988429.0
2012-09-30,COASTALCR-W,Okaloosa,103,263,1684709.0,521183252.0
2012-09-30,COASTALCR-W,Palm Beach,1734,6855,40178928.0,9013325457.0
2012-09-30,COASTALCR-W,Pasco,27,245,640494.0,180093941.0
2012-09-30,COASTALCR-W,Pinellas,768,1477,13573337.0,3345305206.0
2012-09-30,COASTALCR-W,Santa Rosa,25,79,739589.0,171137699.0
2012-09-30,COASTALCR-W,Sarasota,720,5314,18081563.0,5304392619.0
2012-09-30,COASTALCR-W,St Johns,82,273,1236230.0,452028206.0
2012-09-30,COASTALCR-W,St Lucie,68,310,1860856.0,479455566.0
2012-09-30,COASTALCR-W,Volusia,473,1115,5398161.0,2088072264.0
2012-09-30,COASTALCR-W,Wakulla,4,4,29561.0,3311688.0
2012-09-30,COASTALCR-W,Walton,235,796,3228012.0,810955628.0
2012-09-30,COASTALCR-M,Bay,1,2,4167.0,454800.0
2012-09-30,COASTALCR-M,Brevard,10,76,200367.0,26773200.0
2012-09-30,COASTALCR-M,Broward,245,485,28794089.0,4576945179.0
2012-09-30,COASTALCR-M,Charlotte,4,27,303898.0,60985700.0
2012-09-30,COASTALCR-M,Collier,8,20,83904.0,11986400.0
2012-09-30,COASTALCR-M,Dade,352,700,37554267.0,6091248374.0
2012-09-30,COASTALCR-M,Duval,1,1,8406.0,765000.0
2012-09-30,COASTALCR-M,Escambia,12,62,244215.0,35464700.0
2012-09-30,COASTALCR-M,Flagler,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Franklin,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Gulf,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Hernando,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Indian River,7,7,176899.0,34757800.0
2012-09-30,COASTALCR-M,Lee,5,15,61103.0,10500400.0
2012-09-30,COASTALCR-M,Levy,1,1,10716.0,1046500.0
2012-09-30,COASTALCR-M,Manatee,2,2,17698.0,5809100.0
2012-09-30,COASTALCR-M,Monroe,13,85,835577.0,94780500.0
2012-09-30,COASTALCR-M,Nassau,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Okaloosa,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Palm Beach,148,627,12941460.0,2211372223.0
2012-09-30,COASTALCR-M,Pasco,2,21,133769.0,12887100.0
2012-09-30,COASTALCR-M,Pinellas,25,49,532252.0,72827800.0
2012-09-30,COASTALCR-M,Santa Rosa,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Sarasota,6,30,209764.0,23845000.0
2012-09-30,COASTALCR-M,St. Johns,1,1,10993.0,3441000.0
2012-09-30,COASTALCR-M,St. Lucie,14,49,1601492.0,319295400.0
2012-09-30,COASTALCR-M,Volusia,1,9,11209.0,1845300.0
2012-09-30,COASTALCR-M,Wakulla,0,0,0.0,0.0
2012-09-30,COASTALCR-M,Walton,1,3,33485.0,3995600.0
2012-09-30,COASTALCNR-W,Bay,335,657,1051731.0,236963571.0
2012-09-30,COASTALCNR-W,Brevard,379,514,961219.0,201207144.0
2012-09-30,COASTALCNR-W,Broward,5020,6321,16296855.0,2606867617.0
2012-09-30,COASTALCNR-W,Charlotte,22,33,54995.0,11730525.0
2012-09-30,COASTALCNR-W,Collier,391,525,1335799.0,239655350.0
2012-09-30,COASTALCNR-W,Dade,4977,6328,18789562.0,2791233981.0
2012-09-30,COASTALCNR-W,Duval,126,135,134212.0,44967932.0
2012-09-30,COASTALCNR-W,Escambia,1280,1683,2675854.0,694771007.0
2012-09-30,COASTALCNR-W,Flagler,101,130,153447.0,41694059.0
2012-09-30,COASTALCNR-W,Franklin,72,92,173515.0,34752305.0
2012-09-30,COASTALCNR-W,Gulf,36,51,83821.0,15543450.0
2012-09-30,COASTALCNR-W,Hernando,12,18,27433.0,5458800.0
2012-09-30,COASTALCNR-W,Indian River,214,269,846759.0,122203428.0
2012-09-30,COASTALCNR-W,Lee,677,1187,2452086.0,454833449.0
2012-09-30,COASTALCNR-W,Levy,38,54,62478.0,12537485.0
2012-09-30,COASTALCNR-W,Manatee,141,236,428512.0,80446865.0
2012-09-30,COASTALCNR-W,Monroe,1502,2803,12221069.0,1275930774.0
2012-09-30,COASTALCNR-W,Nassau,13,20,57434.0,11182613.0
2012-09-30,COASTALCNR-W,Okaloosa,63,103,316124.0,52205367.0
2012-09-30,COASTALCNR-W,Palm Beach,4834,6118,15674792.0,2478793180.0
2012-09-30,COASTALCNR-W,Pasco,117,152,291520.0,71224826.0
2012-09-30,COASTALCNR-W,Pinellas,604,874,1790312.0,355463170.0
2012-09-30,COASTALCNR-W,Santa Rosa,124,174,246565.0,58796564.0
2012-09-30,COASTALCNR-W,Sarasota,2319,3191,5046988.0,1244224807.0
2012-09-30,COASTALCNR-W,St Johns,72,109,154626.0,43884100.0
2012-09-30,COASTALCNR-W,St Lucie,29,44,114653.0,16259449.0
2012-09-30,COASTALCNR-W,Volusia,1545,2037,2689534.0,814113462.0
2012-09-30,COASTALCNR-W,Wakulla,8,10,17907.0,4060514.0
2012-09-30,COASTALCNR-W,Walton,458,768,1194904.0,266748926.0
2012-09-30,COASTALCNR-M,Bay,8,11,55760.0,10475500.0
2012-09-30,COASTALCNR-M,Brevard,11,19,51632.0,10485600.0
2012-09-30,COASTALCNR-M,Broward,34,47,352947.0,65571200.0
2012-09-30,COASTALCNR-M,Charlotte,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Collier,1,2,10345.0,1507400.0
2012-09-30,COASTALCNR-M,Dade,42,50,628043.0,83136000.0
2012-09-30,COASTALCNR-M,Duval,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Escambia,36,54,165910.0,36586100.0
2012-09-30,COASTALCNR-M,Flagler,1,1,1552.0,420000.0
2012-09-30,COASTALCNR-M,Franklin,3,4,15366.0,2345200.0
2012-09-30,COASTALCNR-M,Gulf,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Hernando,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Indian River,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Lee,4,26,160868.0,26566600.0
2012-09-30,COASTALCNR-M,Levy,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Manatee,6,9,27879.0,3500900.0
2012-09-30,COASTALCNR-M,Monroe,3,12,113313.0,7861900.0
2012-09-30,COASTALCNR-M,Nassau,1,1,2574.0,286500.0
2012-09-30,COASTALCNR-M,Okaloosa,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Palm Beach,52,77,541246.0,98766500.0
2012-09-30,COASTALCNR-M,Pasco,1,1,3470.0,1254800.0
2012-09-30,COASTALCNR-M,Pinellas,10,17,50429.0,11377400.0
2012-09-30,COASTALCNR-M,Santa Rosa,9,17,59744.0,13864200.0
2012-09-30,COASTALCNR-M,Sarasota,13,14,102927.0,24730300.0
2012-09-30,COASTALCNR-M,St. Johns,1,1,1822.0,80800.0
2012-09-30,COASTALCNR-M,St. Lucie,1,1,1540.0,300000.0
2012-09-30,COASTALCNR-M,Volusia,6,13,61135.0,13768600.0
2012-09-30,COASTALCNR-M,Wakulla,0,0,0.0,0.0
2012-09-30,COASTALCNR-M,Walton,12,16,108138.0,14048800.0
2012-09-30,CLACR-M,Alachua,16,74,129600.0,22646100.0
2012-09-30,CLACR-M,Baker,0,0,0.0,0.0
2012-09-30,CLACR-M,Bay,29,122,483393.0,64795648.0
2012-09-30,CLACR-M,Bradford,0,0,0.0,0.0
2012-09-30,CLACR-M,Brevard,234,1019,3939948.0,640704330.0
2012-09-30,CLACR-M,Broward,1018,5321,39789628.0,8732351292.0
2012-09-30,CLACR-M,Calhoun,0,0,0.0,0.0
2012-09-30,CLACR-M,Charlotte,72,394,1735096.0,320924616.0
2012-09-30,CLACR-M,Citrus,16,64,242453.0,27090350.0
2012-09-30,CLACR-M,Clay,2,3,22562.0,7260800.0
2012-09-30,CLACR-M,Collier,268,1582,6099920.0,972477035.0
2012-09-30,CLACR-M,Columbia,0,0,0.0,0.0
2012-09-30,CLACR-M,Dade,2012,7034,42177829.0,7924869581.0
2012-09-30,CLACR-M,Desoto,0,0,0.0,0.0
2012-09-30,CLACR-M,Dixie,3,10,55491.0,9556900.0
2012-09-30,CLACR-M,Duval,23,147,315168.0,65729800.0
2012-09-30,CLACR-M,Escambia,24,174,541775.0,76894100.0
2012-09-30,CLACR-M,Flagler,0,0,0.0,0.0
2012-09-30,CLACR-M,Franklin,0,0,0.0,0.0
2012-09-30,CLACR-M,Gadsden,0,0,0.0,0.0
2012-09-30,CLACR-M,Gilchrist,0,0,0.0,0.0
2012-09-30,CLACR-M,Glades,0,0,0.0,0.0
2012-09-30,CLACR-M,Gulf,0,0,0.0,0.0
2012-09-30,CLACR-M,Hamilton,0,0,0.0,0.0
2012-09-30,CLACR-M,Hardee,0,0,0.0,0.0
2012-09-30,CLACR-M,Hendry,1,3,15632.0,2268500.0
2012-09-30,CLACR-M,Hernando,4,10,55561.0,7971900.0
2012-09-30,CLACR-M,Highlands,6,30,83311.0,12853700.0
2012-09-30,CLACR-M,Hillsborough,195,1433,5651096.0,967503932.0
2012-09-30,CLACR-M,Holmes,0,0,0.0,0.0
2012-09-30,CLACR-M,Indian River,54,425,1957202.0,317976132.0
2012-09-30,CLACR-M,Jackson,0,0,0.0,0.0
2012-09-30,CLACR-M,Jefferson,0,0,0.0,0.0
2012-09-30,CLACR-M,Lafayette,0,0,0.0,0.0
2012-09-30,CLACR-M,Lake,3,34,27563.0,12332400.0
2012-09-30,CLACR-M,Lee,379,1762,6786458.0,1166835497.0
2012-09-30,CLACR-M,Leon,19,59,137302.0,36403400.0
2012-09-30,CLACR-M,Levy,0,0,0.0,0.0
2012-09-30,CLACR-M,Liberty,0,0,0.0,0.0
2012-09-30,CLACR-M,Madison,0,0,0.0,0.0
2012-09-30,CLACR-M,Manatee,185,1568,6452656.0,1063828266.0
2012-09-30,CLACR-M,Marion,11,37,89733.0,19478800.0
2012-09-30,CLACR-M,Martin,185,1612,8244976.0,1336849200.0
2012-09-30,CLACR-M,Monroe,0,0,0.0,0.0
2012-09-30,CLACR-M,Nassau,4,14,35952.0,5400800.0
2012-09-30,CLACR-M,Okaloosa,78,402,1755766.0,267373184.0
2012-09-30,CLACR-M,Okeechobee,1,21,36821.0,6405300.0
2012-09-30,CLACR-M,Orange,40,424,1131596.0,221959598.0
2012-09-30,CLACR-M,Osceola,2,6,22244.0,11346600.0
2012-09-30,CLACR-M,Palm Beach,674,9949,34642397.0,6988861676.0
2012-09-30,CLACR-M,Pasco,39,554,1143009.0,183700500.0
2012-09-30,CLACR-M,Pinellas,916,4159,27106713.0,5794588155.0
2012-09-30,CLACR-M,Polk,19,78,169372.0,58987020.0
2012-09-30,CLACR-M,Putnam,0,0,0.0,0.0
2012-09-30,CLACR-M,Santa Rosa,14,54,166259.0,22705700.0
2012-09-30,CLACR-M,Sarasota,95,1257,3615055.0,554622082.0
2012-09-30,CLACR-M,Seminole,10,121,346958.0,62811200.0
2012-09-30,CLACR-M,St. Johns,11,17,36007.0,3286700.0
2012-09-30,CLACR-M,St. Lucie,47,387,1565745.0,375524400.0
2012-09-30,CLACR-M,Sumter,0,0,0.0,0.0
2012-09-30,CLACR-M,Suwannee,0,0,0.0,0.0
2012-09-30,CLACR-M,Taylor,1,2,2622.0,479600.0
2012-09-30,CLACR-M,Union,0,0,0.0,0.0
2012-09-30,CLACR-M,Volusia,36,128,435569.0,55677674.0
2012-09-30,CLACR-M,Wakulla,0,0,0.0,0.0
2012-09-30,CLACR-M,Walton,1,1,228.0,85100.0
2012-09-30,CLACR-M,Washington,0,0,0.0,0.0
2012-09-30,CLACNR-M,Alachua,0,0,0.0,0.0
2012-09-30,CLACNR-M,Baker,1,1,936.0,281200.0
2012-09-30,CLACNR-M,Bay,66,104,344526.0,69422200.0
2012-09-30,CLACNR-M,Bradford,0,0,0.0,0.0
2012-09-30,CLACNR-M,Brevard,198,273,879990.0,170197400.0
2012-09-30,CLACNR-M,Broward,105,163,1008889.0,193838600.0
2012-09-30,CLACNR-M,Calhoun,0,0,0.0,0.0
2012-09-30,CLACNR-M,Charlotte,17,33,94875.0,19423800.0
2012-09-30,CLACNR-M,Citrus,1,2,1213.0,945800.0
2012-09-30,CLACNR-M,Clay,1,3,3377.0,725900.0
2012-09-30,CLACNR-M,Collier,45,81,441776.0,77605800.0
2012-09-30,CLACNR-M,Columbia,0,0,0.0,0.0
2012-09-30,CLACNR-M,Dade,213,290,1871250.0,343487800.0
2012-09-30,CLACNR-M,Desoto,0,0,0.0,0.0
2012-09-30,CLACNR-M,Dixie,0,0,0.0,0.0
2012-09-30,CLACNR-M,Duval,7,8,21555.0,4698700.0
2012-09-30,CLACNR-M,Escambia,82,144,487156.0,104599900.0
2012-09-30,CLACNR-M,Flagler,1,10,9800.0,4342100.0
2012-09-30,CLACNR-M,Franklin,4,4,10646.0,1456000.0
2012-09-30,CLACNR-M,Gadsden,1,1,4316.0,1310000.0
2012-09-30,CLACNR-M,Gilchrist,0,0,0.0,0.0
2012-09-30,CLACNR-M,Glades,1,1,3436.0,450000.0
2012-09-30,CLACNR-M,Gulf,1,1,2599.0,345000.0
2012-09-30,CLACNR-M,Hamilton,0,0,0.0,0.0
2012-09-30,CLACNR-M,Hardee,0,0,0.0,0.0
2012-09-30,CLACNR-M,Hendry,0,0,0.0,0.0
2012-09-30,CLACNR-M,Hernando,4,7,10637.0,7645100.0
2012-09-30,CLACNR-M,Highlands,0,0,0.0,0.0
2012-09-30,CLACNR-M,Hillsborough,53,66,254962.0,54433000.0
2012-09-30,CLACNR-M,Holmes,2,2,17032.0,2442700.0
2012-09-30,CLACNR-M,Indian River,17,19,74658.0,11368100.0
2012-09-30,CLACNR-M,Jackson,0,1,0.0,20000.0
2012-09-30,CLACNR-M,Jefferson,0,0,0.0,0.0
2012-09-30,CLACNR-M,Lafayette,0,0,0.0,0.0
2012-09-30,CLACNR-M,Lake,0,0,0.0,0.0
2012-09-30,CLACNR-M,Lee,30,70,216872.0,48084800.0
2012-09-30,CLACNR-M,Leon,2,4,9585.0,1440700.0
2012-09-30,CLACNR-M,Levy,1,2,3290.0,362000.0
2012-09-30,CLACNR-M,Liberty,0,0,0.0,0.0
2012-09-30,CLACNR-M,Madison,0,0,0.0,0.0
2012-09-30,CLACNR-M,Manatee,44,68,220469.0,41305500.0
2012-09-30,CLACNR-M,Marion,1,1,1754.0,473200.0
2012-09-30,CLACNR-M,Martin,28,42,173442.0,21769900.0
2012-09-30,CLACNR-M,Monroe,0,0,0.0,0.0
2012-09-30,CLACNR-M,Nassau,3,4,12444.0,1673800.0
2012-09-30,CLACNR-M,Okaloosa,104,171,510911.0,100649800.0
2012-09-30,CLACNR-M,Okeechobee,0,0,0.0,0.0
2012-09-30,CLACNR-M,Orange,4,8,10877.0,4215200.0
2012-09-30,CLACNR-M,Osceola,1,5,14896.0,10837900.0
2012-09-30,CLACNR-M,Palm Beach,74,107,715227.0,105541700.0
2012-09-30,CLACNR-M,Pasco,33,40,130523.0,22220400.0
2012-09-30,CLACNR-M,Pinellas,270,346,1062381.0,263238500.0
2012-09-30,CLACNR-M,Polk,6,17,34703.0,8796600.0
2012-09-30,CLACNR-M,Putnam,0,0,0.0,0.0
2012-09-30,CLACNR-M,Santa Rosa,70,94,244519.0,50528300.0
2012-09-30,CLACNR-M,Sarasota,18,26,74213.0,16456300.0
2012-09-30,CLACNR-M,Seminole,1,2,6304.0,3535200.0
2012-09-30,CLACNR-M,St. Johns,5,9,18718.0,2742200.0
2012-09-30,CLACNR-M,St. Lucie,13,18,48203.0,10920200.0
2012-09-30,CLACNR-M,Sumter,2,2,5727.0,3228200.0
2012-09-30,CLACNR-M,Suwannee,0,0,0.0,0.0
2012-09-30,CLACNR-M,Taylor,0,0,0.0,0.0
2012-09-30,CLACNR-M,Union,0,0,0.0,0.0
2012-09-30,CLACNR-M,Volusia,23,26,69272.0,12731400.0
2012-09-30,CLACNR-M,Wakulla,0,1,0.0,2750000.0
2012-09-30,CLACNR-M,Walton,7,7,32042.0,4179400.0
2012-09-30,CLACNR-M,Washington,1,1,3675.0,356200.0
2012-10-31,PLAPR-M,Alachua,2881,2881,2324128.0,429383115.0
2012-10-31,PLAPR-M,Baker,450,450,292875.0,38748849.0
2012-10-31,PLAPR-M,Bay,5082,5082,5790302.0,655884342.0
2012-10-31,PLAPR-M,Bradford,377,377,257866.0,33937460.0
2012-10-31,PLAPR-M,Brevard,28041,28041,43505912.0,5578683083.0
2012-10-31,PLAPR-M,Broward,135946,135946,280602619.0,33180091071.0
2012-10-31,PLAPR-M,Calhoun,225,225,145080.0,20133280.0
2012-10-31,PLAPR-M,Charlotte,17383,17383,24972026.0,3729076557.0
2012-10-31,PLAPR-M,Citrus,4916,4916,4595499.0,586323780.0
2012-10-31,PLAPR-M,Clay,1965,1965,1503692.0,250833096.0
2012-10-31,PLAPR-M,Collier,13868,13868,23044389.0,2740061632.0
2012-10-31,PLAPR-M,Columbia,957,957,629465.0,84417470.0
2012-10-31,PLAPR-M,Miami-Dade,177902,177902,471719849.0,46046950583.0
2012-10-31,PLAPR-M,Desoto,707,707,783661.0,80748282.0
2012-10-31,PLAPR-M,Dixie,682,682,606161.0,57328940.0
2012-10-31,PLAPR-M,Duval,7546,7546,6727441.0,1308964225.0
2012-10-31,PLAPR-M,Escambia,5011,5011,6150368.0,782879969.0
2012-10-31,PLAPR-M,Flagler,737,737,837145.0,141683503.0
2012-10-31,PLAPR-M,Franklin,297,297,397591.0,39149060.0
2012-10-31,PLAPR-M,Gadsden,862,862,645813.0,98776645.0
2012-10-31,PLAPR-M,Gilchrist,663,663,414804.0,53152326.0
2012-10-31,PLAPR-M,Glades,277,277,308885.0,26256098.0
2012-10-31,PLAPR-M,Gulf,382,382,404150.0,40979579.0
2012-10-31,PLAPR-M,Hamilton,169,169,108481.0,13536186.0
2012-10-31,PLAPR-M,Hardee,252,252,222332.0,23196164.0
2012-10-31,PLAPR-M,Hendry,868,868,1142209.0,100768190.0
2012-10-31,PLAPR-M,Hernando,37595,37595,47118826.0,10609950876.0
2012-10-31,PLAPR-M,Highlands,1493,1493,1445435.0,149933920.0
2012-10-31,PLAPR-M,Hillsborough,87994,87994,127082607.0,22775472967.0
2012-10-31,PLAPR-M,Holmes,397,397,302601.0,45378666.0
2012-10-31,PLAPR-M,Indian River,5417,5417,7999647.0,924510548.0
2012-10-31,PLAPR-M,Jackson,883,883,591219.0,80865744.0
2012-10-31,PLAPR-M,Jefferson,283,283,220718.0,27947708.0
2012-10-31,PLAPR-M,Lafayette,189,189,148214.0,18816797.0
2012-10-31,PLAPR-M,Lake,4844,4844,3957251.0,491463364.0
2012-10-31,PLAPR-M,Lee,35334,35334,45416608.0,6237493652.0
2012-10-31,PLAPR-M,Leon,2505,2505,1801978.0,323121267.0
2012-10-31,PLAPR-M,Levy,1664,1664,1463407.0,145983311.0
2012-10-31,PLAPR-M,Liberty,155,155,89474.0,11729215.0
2012-10-31,PLAPR-M,Madison,264,264,184630.0,23347068.0
2012-10-31,PLAPR-M,Manatee,24407,24407,32164561.0,4543516364.0
2012-10-31,PLAPR-M,Marion,5321,5321,4564353.0,676916215.0
2012-10-31,PLAPR-M,Martin,9152,9152,17812987.0,1869260601.0
2012-10-31,PLAPR-M,Monroe,725,725,539361.0,89649094.0
2012-10-31,PLAPR-M,Nassau,1831,1831,1621394.0,242518641.0
2012-10-31,PLAPR-M,Okaloosa,5305,5305,8522763.0,1039948463.0
2012-10-31,PLAPR-M,Okeechobee,898,898,1029532.0,77097249.0
2012-10-31,PLAPR-M,Orange,7672,7672,6917428.0,1202589778.0
2012-10-31,PLAPR-M,Osceola,2618,2618,2440252.0,402699884.0
2012-10-31,PLAPR-M,Palm Beach,83297,83297,155275327.0,20993784688.0
2012-10-31,PLAPR-M,Pasco,64018,64018,78623460.0,15452959486.0
2012-10-31,PLAPR-M,Pinellas,146596,146596,218177596.0,35022838279.0
2012-10-31,PLAPR-M,Polk,9638,9638,8641622.0,1121832118.0
2012-10-31,PLAPR-M,Putnam,2020,2020,1443217.0,148053937.0
2012-10-31,PLAPR-M,Santa Rosa,4010,4010,6045692.0,765737108.0
2012-10-31,PLAPR-M,Sarasota,20216,20216,24944228.0,3886712007.0
2012-10-31,PLAPR-M,Seminole,2671,2671,2627249.0,447077239.0
2012-10-31,PLAPR-M,Saint Johns,3489,3489,3884377.0,687799081.0
2012-10-31,PLAPR-M,Saint Lucie,11765,11765,17657349.0,1997574463.0
2012-10-31,PLAPR-M,Sumter,1095,1095,923012.0,135374672.0
2012-10-31,PLAPR-M,Suwannee,738,738,454171.0,52855820.0
2012-10-31,PLAPR-M,Taylor,718,718,743664.0,72315646.0
